,unnamed: 0,sentence
351,351.0,Obukundi bw'ababbi bubeera bungi mu biseera nga tugenda okulonda.
352,352.0,Mwesige ebyo bye mumanyi nga mmwe kuba ebisinga bye muwulira si bituufu.
353,353.0,Abantu abasinga mu kifo ky'okwebuuza ku muntu nga bw'akola asalawo kumuwalana.
354,354.0,Awo ate ekiddako kiba ki mu butuufu?
355,355.0,Ennaku zino ebizibu bye nnina bingi nnyo.
356,356.0,Lwaki obeera olwowooza nti mbeera nninze gwe buli kaseera?
357,357.0,Olwaleero sinnalya ku kantu naye enjala tennuma.
358,358.0,Atamanyi ngeri gye tuwandiikamu Luganda asaana annoonye.
359,359.0,Ekibanja ekyo kye kyaviirako omukazi oli okufa.
360,360.0,Akakiiko ke baateekawo okugonjoola enkaayana ezo kadda wa?
361,361.0,Ani yali ateeberezebwa okubeera n'ekyapa ekyo?
362,362.0,Empisa y'obusika esaanye etereezebwa mu Buganda.
363,363.0,Obusika kitegeeza okuteekawo omuntu n'adda mu bigere by'omugenzi.
364,364.0,Omuntu abeera alondeddwa tubeera tumusuubira okukola byonna omuntu eyafa bye yali akola.
365,365.0,Ate kati olwo gwe ogenda kukola otya?
366,366.0,Abantu baafuna ekyekango omwami bwe yalaamira omwana omuwala.
367,367.0,Lwaki omwana omuwala takkirizibwa kusikira kitaawe?
368,368.0,Enkola y'okuvvoola obuwangwa wano mu Buganda esaana kuwera.
369,369.0,Abanoonyereza abaasooka baakola omulimu munene naye nabo baalina obunafu.
370,370.0,Kati gwe ng'omuntu atendekebwa otuwa magezi ki?
371,371.0,Ddi lwe musuubira okufulumya ekiwandiiko ekyo.
372,372.0,Omwaka guno nga tegunnaggwako nsuubira okuzimbayo akayumba.
373,373.0,Ekire ky'enkuba ekyakedde okutonnya kyasannyalazza emirimu.
374,374.0,Obudde nga buzibye mangu olwaleero?
375,375.0,Abalimi bonna kati basanyufu kuba enkuba etonnye.
376,376.0,Waliwo ebitundu nga tebifunanga ku nkuba omwezi guno.
377,377.0,Awo kati ani ateekeddwa okukola ku ebintu ebyo wano?
378,378.0,Ffe jjukira nti ezo ensoga tetuziyingiramu.
379,379.0,Olulimi lwe mwamugambye okwogera yabadde tasobola kulwogera.
380,380.0,Tusaanye twekolemu omulimu tuwandiike ebitabo.
381,381.0,Twafuna okusoomoozebwa kungi ku lunaku lw'okukuza ennimi ennansi.
382,382.0,Abayivu baali bangi ku lunaku olwo.
383,383.0,Enkola y'okutwawulamu abayizi n'abasomsesa nnagisiima.
384,384.0,Okimanyi nti awo ofuna amaanyi naawe okusoma?
385,385.0,Ekiseera ekyo we yafulumira wabweru yali amaze okwogera .
386,386.0,Nnakizuula nti abasajja baagala nnyo ennimi zaabwe.
387,387.0,Okimanyi nti omugenyi omukulu yava bweru wa ggwanga ku lunaku olwo?
388,388.0,Ekyasinga okunneewunyisa nti yeeteekamu ssente ze lwa lulimi.
389,389.0,Gwe kati ekyo kyakuyigiriza ki?
390,390.0,Obadde okimanyi nti olulimi lye ggwanga?
391,391.0,Kabonero ki akalaga eggwanga erikula oba eryakula edda?
392,392.0,Buli musomesa eyajja okusomesa ng'aleeta kipya.
393,393.0,Nze nnanyumirwa nnyo ku lunaku olwo.
394,394.0,Ebyokulya byali tebimala bulungi ku lunaku olwo.
395,395.0,Omusomesa yeetondera abantu bonna abaali bafisse emmere ku mukolo.
396,396.0,Twafuna okusumbuyibwa kubanga omwami eyakola ku mmere yali takwata ssimu.
397,397.0,Okimanyi nti nnamukubira emirundi egyasukka mu makumi ataano?
398,398.0,Lwaki ekyemisana mwakirya obudde nga buyise?
399,399.0,Nze nnalowooza nti kaali kakodyo okutusiibya enjala.
400,400.0,Nze ne muko wange ffe twali twaniriza abagenyi ku lunaku olwo.
401,401.0,Olunaku olwo lwansumbuwa kubanga nali mulwadde.
402,402.0,Twafuna okusoomoozebwa abantu abamu bwe bataafuna mmere.
403,403.0,Ababoola emmere ku lunaku olwo beekanga yonna bagiridde.
404,404.0,Nze gwe mulundi gwange ogwasooka okugabula emmere ku mukolo.
405,405.0,Twasala amagezi kubanga ffe abagabuzi twasooka kuggyako yaffe.
406,406.0,Tetuba kusala magezi ago twali tujja kufikka naffe.
407,407.0,Jjukira ku lunaku olwo twakeera nnyo ate twetawula nnyo.
408,408.0,Nze ate nnatambula nnyo kubanga ebintu byonna baali babituma nze.
409,409.0,Nze ku lunaku olwo nnakizuula nti okwerabira kya buntu.
410,410.0,Ani yali amanyi nti nange ndifuna omukazi omulungi nga ono?
411,411.0,Abasajja baatuuka kikeerezi nga omusomesa yenna ajjudde obusungu.
412,412.0,Okimanyi nti abasomesa ku masimu gaabwe kubeerako mitwalo gya ssente?
413,413.0,Omuntu ono gwe tubanja asaanye atusasule ssente zaffe.
414,414.0,Mukazi wange yeerabira abantu abamu n'abayitamu erinnya lyange.
415,415.0,Omukazi eyatwazika emmeeza ku lunaku olwo tetwamuwa ku mmere.
416,416.0,Ebyokunywa byali bingi era ne tubyeyongeza.
417,417.0,Ku njala ennuma kati oyinza okulowooza nti sirekanga mmere ku ssowaani.
418,418.0,Ffenna tusaanye tukimanye nti okulya tekusaanye kutwemazaamu.
419,419.0,Mpulira nga neesunze ennyumba empya gye tugenda okuzimba.
420,420.0,Njagala buli ssente zange ze nkwatako zonna nzikuterese.
421,421.0,Okimanyi nti mu kusooka nali mmanyi nti olimba?
422,422.0,Ndeeteraayo ku suukaali nga ova mu kibuga.
423,423.0,Omusajja oyo talina mpisa ate nga muntu mukulu.
424,424.0,Mukazi wange ennaku zino sikyamutegeera bulungi.
425,425.0,Oba olina ekitali kituufu ku bulamu bwo?
426,426.0,Ki ekikuleetedde okugejja ate nga obadde tolya?
427,427.0,Twandifunyeeyo abantu nga bataano batubuulire we baatuuse mu kunoonyereza.
428,428.0,Omusango gwe yawaaba mu kkooti na kati tegunnasalwa.
429,429.0,Okwewolereza kwe kwali tekuliimu ggumba wadde.
430,430.0,Nasanga abaana bataano nga bali ku munnaabwe bamukuba.
431,431.0,Ekitundu ekisinga obukulu ku mubiri gw'omuntu okimanyi?
432,432.0,Yakola ekikolwa kibi okwoleka ebyama bya mukyalawe.
433,433.0,Omuntu atali mwesimbu tabeereka naye.
434,434.0,Mu nsi eno twetaaga nnyo okukolagana n'abantu naddala abo abatuliraanye.
435,435.0,Nze mbadde nsuubira nti ofuneyo ku kirowoozo ekirala.
436,436.0,Nja kubaawo singa munaaba munneetaaze okubayamba.
437,437.0,Ekibala kino kiwooma nnyo era nze ndowooza nti tukigule.
438,438.0,Nze ku lwange ndowooza nti tuli wano kuyiga.
439,439.0,Bw'otunulamu omuwala oyo alina ky'akwongerako?
440,440.0,Nze nsaba nnyo tweyambise olulimi Oluganda.
441,441.0,Sirowooza nti kye ntegedde naawe ky'otegedde.
442,442.0,Ebikozesebwa mu mulimu guno bitono nnyo.
443,443.0,Lwaki tokolerera embeera ennungi gy'oyagala?
444,444.0,Omukyala oyo ayogedde bulungi nnyo.
445,445.0,Okwawukanako ku balala ye teyalina kyekubiira mu nsala ye.
446,446.0,Abalala mulowooza mutya ku bintu ebyo bye twakamala okwogerako?
447,447.0,Sooka obeeko ky'okola nga tonnaba kugenda kuzannya.
448,448.0,Omupiira gwa leero gunnyumidde nnyo.
449,449.0,Ebintu by'akoledde eggwanga lino bitono nnyo.
450,450.0,Nze mbadde nsuubira nti mu mukwano eky'emyaka si kikulu.
451,451.0,Abawandiisi abaasooka baali tebakoze kunoonyereza kumala.
452,452.0,Lindako okugenda kirabika anaatera okukomawo.
453,453.0,Wano walungi okubeera naye waliwo ebiwoggana.
454,454.0,Omukazi atayagala kufumba obeera owasa waaki?
455,455.0,Embwa eziboggola ebiseera ebisinga ziba teziruma.
456,456.0,Omuwendo gw'essaawa eno sisuubira nti ogumanyi.
457,457.0,Bwe yafuluma ekibiina naffe ne tufuluma.
458,458.0,Mulekere awo okukulembeza ssente okusinga obuweereza.
459,459.0,Abantu baagenze okumulonda nga bamwesiga.
460,460.0,Ku babiri abo ani asinga okukola mu kibiina?
461,461.0,Abakola ebikolwa ebyesittaza abantu basaana kusibwa.
462,462.0,Gwe towulira nsonyi okweyambulira mu bantu?
463,463.0,Ekirwadde kisse abantu abawera mu mawanga g'ebweru.
464,464.0,Buli muntu alina okubeera n'ebirooto ebizimba.
465,465.0,Munnange oyo ava okwogera ayogeredde ddala bulungi.
466,466.0,Amasannyalaze bwe gavaako wano wonna wajjula enzikiza.
467,467.0,Ebyo by'oyogedde byonna bituufu.
468,468.0,Nsaba tutunule mu nsonga z'omwami ono era tumuddemu.
469,469.0,Mu kulaba kwo ki ekituufu ekirina okukolebwa?
470,470.0,Mufeeyo nnyo okulaba nga mufuna ekiwandiiko kino.
471,471.0,Nze bwe ndaba omwana akaaba mmanya nti enjala emuluma.
472,472.0,Ekipapula kino kirungi nnyo.
473,473.0,Muteekwa okweyambisa obulungi obuyambi obubaweereddwa.
474,474.0,Kye tuliko olunaku lwa leero kikulu nnyo.
475,475.0,Emitendera gye yayitamu okufuuka omukulembeze gyali gitegeerekeka.
476,476.0,Wasinzidde ku ki okulonda omusajja oyo nga omukiisewo?
477,477.0,Omusajja ono mulungi mu ngeri gy'akolamu emirimu gye.
478,478.0,Mu butuufu tusaanye tubeeko ebintu bye tuddiza abasomesa baffe.
479,479.0,Mpulira ekiwuubaalo ky'amaanyi nnyo okuva lwe wagenda.
480,480.0,Wagenze okutuuka nga nze nnatuuse dda.
481,481.0,Embeera eriwo mu ggwanga kati buli omu tagitegeera.
482,482.0,Oteekwa okuba nga wasomako okulondebwa mu kifo kyonna.
483,483.0,Sigaanye kukuyamba naye nnina eby'okukolako bingi nnyo ennaku zino.
484,484.0,Olinawo ekibanja ky'oyinza okunguza nkuwe ssente?
485,485.0,Amafuta agali mu mmotoka eno tegatutuusa Masaka.
486,486.0,Ekibanda ky'amanda bwe kikwata omuliro kyonna kisaanawo.
487,487.0,Lwe nnakulaba tewalina ssente.
488,488.0,Njagala nnyo okumanya ebintu ebikukwatako.
489,489.0,Abakyala abayonsa tebasaanye kuba nga bakola nnyo.
490,490.0,Ssente kye kimu ku bintu ebyonoonye obuwangwa bwaffe.
491,491.0,Ku bantu abali wano ani alina ekizimbe?
492,492.0,Obadde olowooza ssente z'okuzimba ani agenda okuzikuwa?
493,493.0,Obulumi abakazi bwe bayitamu nga bazaala bungi nnyo.
494,494.0,Baaleese omusomesa omulala naye tamanyi kyakukola.
495,495.0,Olinawo ky'oteesa oba ky'owabula ku bintu ebiteeseddwa?
496,496.0,Oteekeddwa okwetegekera obukadde bwo ng'okyali muto.
497,497.0,Naye ssente ezo lwaki tebaziwa abantu ne bazigabana?
498,498.0,Obadde okimanyi nti gwe alondeddwa nga omusika w'omugenzi?
499,499.0,Embaga y'obuwangwa kye ki?
500,500.0,Nze ndowooza obwavu y'emu ku nsonga ezivuddeko obuwangwa okusaanawo.
501,501.0,Leeta wano ebintu ebyo kuba nze nnabikutumye.
502,502.0,Maama wange mulwadde ennaku zino.
503,503.0,Omukyala gwe nnina ennaku zino simanyi mbeera gy'ayitamu.
504,504.0,Mpulira nga njagala nnyo okwegatta ku ssomero eryo.
505,505.0,Ani yakugamba nti wano tukkiriza ebintu ebyo?
506,506.0,Leeta omwana wange kuba njagala akule ne banne.
507,507.0,Olowooza abasajja okuzaala ebweru kirina obuzibu?
508,508.0,Ekibaddewo mu bbanga eritali lya wala kiyinza okuddamu.
509,509.0,Obulamu bwe nnamugamba kati yabutuukamu.
510,510.0,Wano we tuli ndowooza buli muntu amanyiiwo bulungi.
511,511.0,Mpulira njagala ennyama naye amateeka teganzikiriza.
512,512.0,Omubaka bukyanga alondebwa tateesangayo wadde ekiteeso ekimu.
513,513.0,Lwaki abakazi abasinga balina embuto ebiseera bino?
514,514.0,Olina okuba nga olina ebikwogerako okusobola okutambula ekiro.
515,515.0,Okuwasa kijja kumbeerera kizibu nnyo kuba nkyayagala okusoma.
516,516.0,Obudde bwe buti bw'obeera ewaka obeera okola ki?
517,517.0,Awantu wano singa obeera nga ogulawo wandiguzeewo ssente mmeka?
518,518.0,Obulamu bwange ssaagala muntu ambuuza bibuuzo bingi.
519,519.0,Omukyala oli yasooka kuggyamu ssente ze nga tannatwazika mmeeza.
520,520.0,Yali mukalubo era omusomesa yasooka kumwegayirira okutuwa emmeeza.
521,521.0,Essaawa zaagenda okuwera kkumi n'ekitundu nga tumaze okugabula.
522,522.0,Abamu ku baalya baalowooza nti twali tufisse emmere.
523,523.0,Omukulu eyatuwa amagezi nti musooke muggyeko emmere yammwe nnamusiima.
524,524.0,Ekifo twagenda okukituukako nga kyonna kiyonjo.
525,525.0,Lwaki abakozi abamu beefuula abakambwe ennyo ku mirimu?
526,526.0,Omusajja omuyivu yajja ng'amaze gambala by'asanze.
527,527.0,Mukwano gwange bw'alabye erinnya lyange ku lupapula n'ankubira essimu.
528,528.0,Ebintu ebisinga tubibuusa amaaso naye nga bikulu.
529,529.0,Okimanyi nti ebigezo by'abayizi byakomyewo?
530,530.0,Ku luno abayizi abawala baasinze abalenzi.
531,531.0,Lwaki abaana abalenzi ennaku zino bakola bubi mu bigezo?
532,532.0,Neewuunyizza okuwulira nti muzibe yakoze bulungi.
533,533.0,Embeera eri mu ggwanga ogyogerako ki?
534,534.0,Lwaki abantu ennaku zino bakubwa nnyo amasasi?
535,535.0,Omubaka yayombye mu kuziika omuwagizi we.
536,536.0,Omusajja yeeyamye okuweerera baana b'omugenzi.
537,537.0,Ekifo ekisinga obukulu mu kibuga okimanyi?
538,538.0,Omukulu w'essomero yabadde musanyufu nga ebibuuzo bikomyewo.
539,539.0,Atalina maanyi okimanyi nti tagwa ddalu?
540,540.0,Obudde buno sisuubira muntu kubeera nga yeebase.
541,541.0,Omusomesa oyo alina olugezigezi lungi nnyo.
542,542.0,Naye kye ndowooza nti tewagitadde omwo.
543,543.0,Ate bw'entyo bwe nnabuza akasumuluzo kange.
544,544.0,Nga leero tonzuukusizza?
545,545.0,Okimanyi nti obudde bumpiseeko?
546,546.0,Bassebo mwebale nnyo okutuyamba.
547,547.0,Mwebale okuwuliriza omulanga gwa gavumenti.
548,548.0,Ebbugumu nga lingi nnyo ensangi zino.
549,549.0,Omwana abadde akaaba omuwulidde?
550,550.0,Eno ente evaamu amata mangi nnyo.
551,551.0,Obudde nga bukyali nze okufumbirwa.
552,552.0,Obukadde obusukka mu makumi ataano bubbiddwa.
553,553.0,Omusajja gwe waleese tamanyi kulima.
554,554.0,Omuti gwe baabadde batema gwagudde ne gukuba enju.
555,555.0,Oteekeddwa okunnyambako mu buli mulimu gwe mbeera nkola.
556,556.0,Tulina okubeera nga tukolagana bulungi nnyo.
557,557.0,Naagenda okutuuka ewaka nga obudde buyise.
558,558.0,Okimanyi bulungi nti gwe mulungi asingayo ku nsi kuno?
559,559.0,Abasinga obungi baali bamaze okwewandiisa.
560,560.0,Buli yeesimbyewo ayimirireko tumulabe.
561,561.0,Omugenyi omukulu atuyambe awuubire ku bantu abali wano.
562,562.0,Oba baamuleese ng'omukulembeze mu kifo kino?
563,563.0,Omusaala gwange mutono wadde nga nkola nnyo.
564,564.0,Lwaki omusajja oyo talina mukisa wadde?
565,565.0,Ebiviirako abantu okufa ennaku zino bingi nnyo.
566,566.0,Ababadde balowooza nti omusaala gutuuse mulindeeko.
567,567.0,Buli kintu nze mmaze okukikolako.
568,568.0,Omukama mulungi obudde bwonna.
569,569.0,Buli musomesa asaanye awandiike mu ngeri ennungi.
570,570.0,Obulwadde obubadde bumuluma bubadde buganda.
571,571.0,Kiki ekisinga okukunyiiza ku nsi kuno?
572,572.0,Olunaku lwo olwasooka ku ssomero lino lwali lutya?
573,573.0,Nze nali sinnaba kukola kintu kyonna ku ssomero lino.
574,574.0,Muwogo kimera kirungi era neegomba okukirima.
575,575.0,Weegomba omuntu alya akawunga bulijjo?
576,576.0,Abakulu abaasooka ku ssomero lino baatandikawo omusingi omulungi.
577,577.0,Oteekeddwa okusasula buli muntu akoze.
578,578.0,Bwe nnalaba nga ayogera ebitakwatagana nze ne ntambula.
579,579.0,Vvaawo gwe ebintu by'oyogera si bituufu.
580,580.0,Ekintu ky'oyogera si kituufu era tewali ayinza kukkiriza.
581,581.0,Ono bwe yagambye nti tugende ne tusimbula.
582,582.0,Wano otera kutuukawo ssaawa mmeka?
583,583.0,Ekintu kye wali oyogerako okimanyi nti tekyali kituufu?
584,584.0,Osiibye otya eyo ssebo?
585,585.0,Waliwo ekintu ekinnumya omutwe ennaku zino.
586,586.0,Osobola okunfunirayo ku buyambi?
587,587.0,Ebyokulya bye mutuwa ennaku zino nga tebitumala bulungi?
588,588.0,Kati ani atwala ebyo byonna ebintu?
589,589.0,Olunaku lwe wava wano twali tumanyi gwe atutte ekitabo.
590,590.0,Eyakola ku nsonga ezo ajja kutuwa okusalawo okwenkomeredde.
591,591.0,Muveeyo abaana bano bayitewo.
592,592.0,Lwaki muyimiridde wano mu kkubo?
593,593.0,Temusobola kufunayo kifo kirala we muteeka bintu ebyo?
594,594.0,Ani yateekateeka omukolo gw'embaga ogwo?
595,595.0,Sitera kwesiga bantu naye gwe nkwesiga ekigenze ewala
596,596.0,Bayizi banne basaanye bamulabireko ku ngeri gy'akolamu ebintu bye.
597,597.0,Kati obadde olowooza nti ani agenda okukuyambako?
598,598.0,Gwe mu ndowooza yo olulimi Oluganda kye ki?
599,599.0,Wagenzeeko mu ddwaliro okulaba obulwadde obukuluma?
600,600.0,Buli musomesa asaaanye ateeketeeke by'alina okusomesa mu budde.
601,601.0,Ennaku zino ssaawa ewera emu ey'akawungeezi nga omusana gukyayaka.
602,602.0,Gwe nga gwe olowooza nti ki ekiviiriddeko kino?
603,603.0,Nali ndowooza nti buli gwe basiba aba n'omusango.
604,604.0,Neeyongedde okuzuula nti abantu abasinga mu nsi muno bazibu.
605,605.0,Ekisooka kya byonna omusajja oyo talina mpisa.
606,606.0,Lwaki olowooza nti omukazi y'alina omusango?
607,607.0,Osaanye osooke owulirize endowooza z'abantu abo bombi.
608,608.0,Obukulembeze si linnya wabula buvunaanyizibwa.
609,609.0,Tubalabula nti tukoze ekisembayo naye mulindirire ekinaddako.
610,610.0,Tusanyuse okukulaba ssebo ku mukolo guno.
611,611.0,Bannyabo ne bassebo mbasaba mumpulirizeeko katono.
612,612.0,Mu kifo ky'okwemulugunya okoze ekintu ekituufu.
613,613.0,Awo kati ogoberedde amagezi gange ge mbadde nkuwa.
614,614.0,Lwaki olugave lulina ensonyi nnyingi?
615,615.0,Omukyala gwe nnasooka okwagala yali yantamya abakazi bonna.
616,616.0,Weebale nnyo okubeera omuntu omwesimbu ennyo.
617,617.0,Okimanyi nti nze alina eddaame lye mubadde munoonya?
618,618.0,Awo kati obuuza kibuuzo oba oyogera bw'ogezi?
619,619.0,Oteekeddwa okukozesa omukisa gw'olina nga okyalina obudde.
620,620.0,Ensonga ezisinga tubadde tuzoogeddeko era kati tusobola okugenda.
621,621.0,Waliwo omuntu alinawo ekibuuzo kyonna?
622,622.0,Ani aganyulwa mu kwebuuza ku bantu kuno?
623,623.0,Kati awo amagezi ge mbawa mugende bugenzi.
624,624.0,Omupiira gwe baamukubye gwabadde gwa lusaazisaazi.
625,625.0,Musaanidde mulekere awo okunnyooma kuba si kirungi.
626,626.0,Otera kwebaka ssaawa mmeka nga oli ewaka?
627,627.0,Baako kye weekolerawo nga obudde bukyali.
628,628.0,Osaanye weetereeze nga obudde bukyali.
629,629.0,Oyo omukyala tatulinaako buzibu bwonna kuba ffe twogera mazima.
630,630.0,Omukyala oyo olabika nga omwagala nnyo.
631,631.0,Naye olina obusobozi okukola omulimu ogwo?
632,632.0,Abantu abasinga bafumbiddwa naye ye tannafuna musajja.
633,633.0,Ebiseera ebisinga nkeera enjala ennuma nnyo.
634,634.0,Oyinza okutwala ssente zino mu kibuga ne bazivungisa?
635,635.0,Yaleka abaana be mu maka agaasooka nga bakyali bato nnyo.
636,636.0,Okusosola mu langi si kikolwa kirungi mu bazannyi b'omupiira.
637,637.0,Ensi ekyakula ebeeramu obuvuyo mu bukulembeze bwayo.
638,638.0,Omuntu amanyi ekintu ekyo nti kituufu awanike omukono.
639,639.0,Vvaayo mu kkubo banno bayitewo kubanga tebalina we bayita.
640,640.0,Ebyo bye muwulidde bigambo bitukuvu.
641,641.0,Okimanyi nti okutangira kusinga okuwonya?
642,642.0,Endwadde ezisinga wano mu Uganda ziva ku bugyama.
643,643.0,Ani eyakugambye okutwala omuggo gwange?
644,644.0,Omubbi abba naye ye tayagala bamubbe.
645,645.0,Ebinyonyi ebyazimba ku muti guno bituwogganira nnyo.
646,646.0,Wali olabye ku nswera ebuuka ekiro?
647,647.0,Nze nno kati mpulira nga nnumizibwa mu bulago.
648,648.0,Essaawa zinaatera okutuuka tusisinkane n'omwagalwa wange.
649,649.0,Siyinza kwebaka nga tetunnaba kwogera na mukazi wange.
650,650.0,Oluusi ebintu bye tukola birowoozesa abantu nti nze naawe tuli balongo.
651,651.0,Ennaku kati ziweze bbiri nga tetwogera ne maama wange.
652,652.0,Obadde okimanyi nti emmotoka ezisinga mu Uganda zivugibwa basajja?
653,653.0,Mu mirembe egyasooka abakazi baali tebakirizibwa kulya nkoko wano mu Buganda.
654,654.0,Lwaki edda omwana omuwala yali talina ddembe lya kusoma?
655,655.0,Nze wadde bagamba nti oli mubi naye nkwagala.
656,656.0,Tofaayo ku bigambo abantu abalala bye boogera kasita gwe obeera ng'omanyi ky'oyagala.
657,657.0,Omulundi gwe nnasooka okujja wano nnasooka kubula.
658,658.0,Abakulembeze abazannyira ku by'obuwangwa basaana kuwera.
659,659.0,Nze nnabadde siri mu ggwanga we baabikidde nti omusajja oli afudde.
660,660.0,"Kati bwe kiba nti gwe mukulu ku ye, lwaki gwe tolina mwana?"
661,661.0,Ekyo ekirowoozo kirungi nnyo era ndi musanyufu nti olina endowooza efaanana etyo.
662,662.0,Olunaku lwe twasisinkana olwasooka saasuubira nti twali tuyinza okutuuka eno yonna.
663,663.0,Oyo omwana alina amaaso manene naye talaba wadde na kintu kimuli kumpi.
664,664.0,Abo abaana ani abazaala?
665,665.0,Omuzadde atalina buvunaanyizibwa abeera asaana kukangavvulwa.
666,666.0,Omukulembeze omulungi alina okubeera nga awuliriza ebintu ebiruma abantu.
667,667.0,Ezo zonna ennaku obadde okola ki?
668,668.0,Abalenzi abato ennaku zino beenyigidde nnyo mu bumenyi bw'amateeka.
669,669.0,Ebintu bye nnakugamba okukola wabimaliriza?
670,670.0,Kati mubadde mulowooza nti ani agenda okubaleeta?
671,671.0,Omusajja oli yabadde talina mpisa wadde n'akatono.
672,672.0,Ebbaluwa gye nnamugambye okuwandiika yamulemye.
673,673.0,Oteekeddwa okweyama ebintu nga onaabituukiriza.
674,674.0,Ekyo kyo mbadde sikisuubira nti osobola okukikola.
675,675.0,Omuntu atalina ssente owulira nga akumalamu amaanyi.
676,676.0,Kaakati ki ekigenda okuddako bwe tumaliriza wano?
677,677.0,Ebyo ebikuta mubiterekere ente zange zijja kubirya.
678,678.0,Oluzzi luno luli wala naye amazzi gaalwo malungi nnyo.
679,679.0,Kale lwaki wali ommalira obudde ate nga ekituufu okimanyi?
680,680.0,Nze omusajja atalina ssente siyinza kumuzaalira mwana.
681,681.0,Baategeka akabaga k'amazaalibwa naye nze saasobola kukabaako.
682,682.0,Waliwo omuntu gwe nninda naye siraba bw'atuuka.
683,683.0,Olwa leero mmaze ne nteekayo empapula zange.
684,684.0,Obuyigirize bwe nnina bunsobozesa okwesimbawo ku kifo kyonna mu ggwanga.
685,685.0,Obujjanjabi bwe baamuwa bwali bulungi nnyo.
686,686.0,Omusawo wa wano alabika nga atagenda kutukolako.
687,687.0,Ekikulu kiri nti buli muntu alina obuyinza okwesalirawo.
